,stock_name,disclosure_date,piotroski_score,purpose,mean_volume,mean_close,lowest_point_1,stoploss,1st_exit,2nd_exit,3rd_exit,4th_exit,5th_exit,6th_exit,7th_exit,8th_exit,9th_exit,10th_exit
22,HDFC Bank,2023-04-15,5,Annually,20241455.963265307,1573.237758091518,4.153083310149628,19.053058112560343,-0.5646429902746626,-3.9874799460160717,1.890218461890597,-2.5218532479418854,-0.2945731614090009,-6.466611937801335,-8.657471196005934,0.3123179897264728,-9.807520803426952,-11.740453012025032
23,HDFC Bank,2022-04-16,3,Annually,8055553.898785425,1498.3085062745129,7.657172518100914,7.657172518100914,-4.749229121404816,-7.112552130991066,-1.258610998578689,9.459733983939595,8.216447557345791,4.671453969803607,16.99918749827043,19.235640472294417,16.6367055708766,20.649284603795394
24,HDFC Bank,2021-10-16,7,Annually,7805186.649193549,1454.072987710276,17.1605931842883,28.861518769430816,-8.351798605432307,-11.809254042424039,-8.908591748600626,-9.252837178445782,-11.004021123786151,-17.71837609908544,-21.02247729969197,-19.05106693797579,-17.3249505849307,-10.947397321413682
25,HDFC Bank,2021-04-17,7,Annually,7432041.12145749,1507.5696379009046,1.8423054596713908,1.8423054596713908,1.4443450705201744,4.772016070846266,4.5997242538657845,7.586250794296157,10.917658070111976,19.02396240028421,7.753347837884897,2.523372428879771,7.973788091778772,7.540029015105176
26,HDFC Bank,2024-04-20,6,Quarterly-03,21209272.216666665,1568.8841654459636,4.469773749343487,4.469773749343487,0.05172219950187618,12.104050238530903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,HDFC Bank,2023-10-15,2,Quarterly-9,21097242.95652174,1535.7413058073623,4.52370594440111,4.52370594440111,-1.3892530294630687,8.24398530329092,0.5164751487237291,-7.354866600240954,-6.442854566924121,-1.1702455629207003,1.239629341612899,12.757239530325936,0.0,0.0
28,HDFC Bank,2023-04-15,7,Quarterly-03,20241455.963265307,1573.237758091518,2.522071620025152,4.153083310149628,-0.5646429902746626,-3.9874799460160717,1.890218461890597,-2.5218532479418854,-0.2945731614090009,-6.466611937801335,-8.657471196005934,0.3123179897264728,-9.807520803426952,-11.740453012025032
29,Yes Bank,2024-04-27,6,Annually,241527717.34545454,23.899454532970083,24.027459534748356,24.027459534748356,-16.789671883253373,-11.217715397546698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Yes Bank,2023-04-22,5,Annually,209824903.14344263,19.673770498056882,1.2903213500976562,1.2903213500976562,-0.6369390382820062,1.9108292635635724,10.828024394381874,8.280256092536295,12.420381101625056,1.9108292635635724,26.114646354172898,33.43949692646557,55.09554571522932,59.872615836958865
31,Yes Bank,2022-04-30,5,Annually,139199359.27125505,16.07307692384913,11.740888781191906,11.740888781191906,-3.9855085734283255,-8.33333736456529,8.333330453881935,18.47826199630707,13.405792769752821,12.318839027310261,26.086952014771725,56.88405303838905,22.463763659052038,26.811592450189004
32,Yes Bank,2021-04-30,6,Annually,126569690.57028112,13.184738971143362,13.229570107380015,34.72222160900572,-8.24742126140501,-6.87285214358127,-12.371135169338801,-25.773195538429768,-13.74570428716254,-10.309278215371906,-13.402060369090963,-5.841926943829108,-8.24742126140501,-10.99656605151506
33,Yes Bank,2024-04-27,5,Quarterly-03,241527717.34545454,23.899454532970083,21.797754523459446,24.027459534748356,-16.789671883253373,-11.217715397546698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Yes Bank,2023-10-21,6,Quarterly-9,282129339.76536316,23.148994429817414,2.83019354550808,2.83019354550808,23.241585005510313,28.134558251650787,51.987766371146236,54.43424716134617,41.896025820483615,55.65749338931645,44.03668922082068,46.36085472081608,0.0,0.0
35,Yes Bank,2023-04-22,5,Quarterly-03,209824903.14344263,19.673770498056882,1.2903213500976562,1.2903213500976562,-0.6369390382820062,1.9108292635635724,10.828024394381874,8.280256092536295,12.420381101625056,1.9108292635635724,26.114646354172898,33.43949692646557,55.09554571522932,59.872615836958865
