,delta_turnover_score,delta_margin_score,delta_eq_score,delta_liquid_score,delta_lev_score,accrual_score,delta_roa_score,cfo_score,roa_score,final_score,stock,date/year,id
3667,1,1,1,0,1,1,1,1,1,8,Persistent Systems,2023,3667
3668,0,1,1,0,0,1,1,1,1,6,Persistent Systems,2022,3668
3669,0,0,1,1,0,1,1,1,1,6,Persistent Systems,2021,3669
3670,0,0,1,0,0,1,0,1,1,4,Persistent Systems,2020,3670
3671,1,0,0,1,1,1,1,1,1,7,Persistent Systems,2019,3671
3672,1,1,0,1,0,1,1,1,1,7,Persistent Systems,2018,3672
3673,1,1,1,0,1,1,1,1,1,8,Persistent Systems,2024-03-31,3673
3674,0,0,1,1,1,1,1,1,1,7,Persistent Systems,2023-12-31,3674
3675,1,1,1,1,1,1,1,1,1,9,Persistent Systems,2023-09-30,3675
3676,1,0,0,0,1,0,0,0,1,3,Persistent Systems,2023-06-30,3676
3677,1,1,1,1,1,1,1,1,1,9,Persistent Systems,2023-03-31,3677
3678,1,1,0,1,0,1,1,1,1,7,Persistent Systems,2022-12-31,3678
3679,1,0,0,1,0,0,1,0,1,4,IRCON International,2024,3679
3680,1,0,1,1,0,0,1,0,1,5,IRCON International,2023,3680
3681,1,0,1,1,0,1,1,1,1,7,IRCON International,2022,3681
3682,0,1,1,1,0,1,0,1,1,6,IRCON International,2021,3682
3683,1,0,1,0,1,1,1,1,1,7,IRCON International,2020,3683
3684,1,1,1,0,1,0,1,0,1,6,IRCON International,2019,3684
3685,1,1,0,1,0,0,1,0,1,5,IRCON International,2018,3685
3686,1,1,0,1,0,0,0,0,1,4,IRCON International,2024-03-31,3686
3687,0,1,1,1,0,1,0,1,1,6,IRCON International,2023-09-30,3687
3688,1,0,0,1,0,0,1,0,1,4,IRCON International,2023-03-31,3688
3689,0,1,1,1,1,1,1,1,1,8,Honda India Power Products,2024,3689
3690,0,1,1,1,1,1,1,1,1,8,Honda India Power Products,2023,3690
3691,1,1,1,1,1,0,1,1,1,8,Honda India Power Products,2022,3691
3692,1,0,1,0,0,1,0,1,1,5,Honda India Power Products,2021,3692
3693,0,1,1,1,0,0,1,0,1,5,Honda India Power Products,2020,3693
3694,0,0,1,1,1,0,0,1,1,5,Honda India Power Products,2019,3694
3695,1,1,0,1,1,0,1,1,1,7,Honda India Power Products,2018,3695
3696,0,0,0,0,1,1,0,1,1,4,Honda India Power Products,2024-03-31,3696
3697,0,0,1,1,1,0,1,1,1,6,Honda India Power Products,2023-09-30,3697
3698,1,0,0,1,0,1,1,1,1,6,Honda India Power Products,2023-03-31,3698
3699,1,0,0,0,1,1,1,1,1,6,Sunteck Realty,2024,3699
3700,0,1,0,0,1,1,0,1,1,5,Sunteck Realty,2023,3700
3701,0,1,0,0,1,0,0,0,1,3,Sunteck Realty,2022,3701
3702,1,0,0,1,0,1,0,1,1,5,Sunteck Realty,2021,3702
3703,0,1,1,0,0,0,0,0,1,3,Sunteck Realty,2020,3703
3704,0,1,0,1,0,0,0,0,1,3,Sunteck Realty,2019,3704
3705,1,1,0,1,0,0,1,0,1,5,Sunteck Realty,2018,3705
3706,1,0,0,0,1,1,1,1,1,6,Sunteck Realty,2024-03-31,3706
3707,0,1,1,0,1,1,1,1,0,6,Sunteck Realty,2023-09-30,3707
3708,1,1,0,1,0,1,0,1,0,5,Sunteck Realty,2023-03-31,3708
3709,1,1,1,0,1,0,1,0,0,5,Inox Wind,2024,3709
3710,1,0,0,1,0,0,0,0,0,2,Inox Wind,2023,3710
3711,0,1,1,1,1,1,0,0,0,5,Inox Wind,2022,3711
3712,0,0,1,0,0,1,0,0,0,2,Inox Wind,2021,3712
3713,0,1,1,0,1,1,0,1,0,5,Inox Wind,2020,3713
3714,1,1,0,1,0,1,0,1,0,5,Inox Wind,2019,3714
3715,1,1,1,0,1,0,1,0,1,6,Inox Wind,2024-03-31,3715
3716,1,1,1,0,1,0,1,0,0,5,Inox Wind,2023-09-30,3716
3717,1,1,0,1,0,0,0,0,0,3,Inox Wind,2023-03-31,3717
3718,1,1,1,0,1,0,1,1,1,7,S H Kelkar &amp; Company,2024,3718
3719,1,0,1,1,1,1,0,1,1,7,S H Kelkar &amp; Company,2023,3719
3720,0,0,1,0,0,0,0,1,1,3,S H Kelkar &amp; Company,2022,3720
3721,0,1,1,1,0,1,1,1,1,7,S H Kelkar &amp; Company,2021,3721
3722,1,0,1,0,1,1,0,1,1,6,S H Kelkar &amp; Company,2020,3722
3723,0,0,1,0,0,0,0,1,1,3,S H Kelkar &amp; Company,2019,3723
3724,1,1,0,1,0,1,1,1,1,7,S H Kelkar &amp; Company,2018,3724
3725,1,1,1,0,1,1,1,1,1,8,S H Kelkar &amp; Company,2024-03-31,3725
3726,0,1,1,0,1,1,1,1,1,7,S H Kelkar &amp; Company,2023-09-30,3726
3727,1,0,0,1,0,1,1,1,1,6,S H Kelkar &amp; Company,2023-03-31,3727
3728,0,1,0,1,0,0,0,1,1,4,Coromandel International,2024,3728
3729,1,0,0,0,1,0,1,1,1,5,Coromandel International,2023,3729
3730,1,0,0,0,1,1,0,1,1,5,Coromandel International,2022,3730
3731,1,1,0,1,0,1,1,1,1,7,Coromandel International,2021,3731
3732,1,1,0,1,0,1,1,1,1,7,Coromandel International,2020,3732
3733,1,0,0,1,1,0,0,1,1,5,Coromandel International,2019,3733
3734,1,1,0,1,1,0,1,1,1,7,Coromandel International,2018,3734
3735,0,1,0,0,1,1,0,1,1,5,Coromandel International,2024-03-31,3735
3736,1,1,0,1,0,1,1,1,1,7,Coromandel International,2023-09-30,3736
3737,1,1,0,1,0,1,1,1,1,7,Coromandel International,2023-03-31,3737
3738,0,1,0,0,1,0,0,0,1,3,Neogen Chemicals,2024,3738
3739,1,0,1,0,1,0,0,0,1,4,Neogen Chemicals,2023,3739
3740,0,0,0,1,1,0,0,1,1,4,Neogen Chemicals,2022,3740
3741,0,1,1,0,0,1,0,1,1,5,Neogen Chemicals,2021,3741
3742,0,0,0,1,1,0,0,0,1,3,Neogen Chemicals,2020,3742
3743,1,1,0,1,0,0,1,0,1,5,Neogen Chemicals,2019,3743
3744,1,0,0,1,1,0,1,0,1,5,Neogen Chemicals,2024-03-31,3744
3745,0,1,0,0,1,0,0,0,1,3,Neogen Chemicals,2023-09-30,3745
3746,1,0,0,1,0,0,1,0,1,4,Neogen Chemicals,2023-03-31,3746
3747,0,1,1,1,0,1,0,1,1,6,Eid Parry India,2024,3747
3748,1,0,0,0,1,0,0,1,1,4,Eid Parry India,2023,3748
3749,1,0,0,0,1,1,1,1,1,6,Eid Parry India,2022,3749
3750,1,0,0,1,1,1,1,1,1,7,Eid Parry India,2021,3750
3751,1,1,1,1,0,1,1,1,1,8,Eid Parry India,2020,3751
3752,0,1,1,1,0,0,0,0,1,4,Eid Parry India,2019,3752
3753,1,1,0,1,0,1,1,1,1,7,Eid Parry India,2018,3753
3754,0,1,1,0,1,1,0,1,1,6,Eid Parry India,2024-03-31,3754
3755,1,0,1,1,0,1,1,1,1,7,Eid Parry India,2023-09-30,3755
3756,1,1,0,1,0,1,1,1,1,7,Eid Parry India,2023-03-31,3756
3757,0,1,1,0,1,1,0,1,1,6,Balaji Amines,2024,3757
3758,0,0,1,1,1,1,0,1,1,6,Balaji Amines,2023,3758
3759,1,0,1,1,1,0,1,1,1,7,Balaji Amines,2022,3759
3760,1,1,1,1,1,0,1,1,1,8,Balaji Amines,2021,3760
3761,0,1,1,1,0,1,0,1,1,6,Balaji Amines,2020,3761
3762,1,1,0,1,0,0,1,1,1,6,Balaji Amines,2019,3762
3763,1,1,1,0,1,1,1,1,1,8,Balaji Amines,2024-03-31,3763
3764,0,0,1,1,1,1,0,1,1,6,Balaji Amines,2023-09-30,3764
3765,1,1,0,1,0,1,1,1,1,7,Balaji Amines,2023-03-31,3765
3766,0,1,1,1,1,1,1,1,1,8,Jyothy Labs,2024,3766
3767,1,1,1,1,0,1,1,1,1,8,Jyothy Labs,2023,3767
3768,1,0,1,1,1,1,0,1,1,7,Jyothy Labs,2022,3768
3769,1,1,1,1,1,1,1,1,1,9,Jyothy Labs,2021,3769
3770,0,1,1,0,0,1,0,1,1,5,Jyothy Labs,2020,3770
3771,1,0,0,1,1,1,1,1,1,7,Jyothy Labs,2019,3771
3772,1,1,0,1,0,1,1,1,1,7,Jyothy Labs,2018,3772
3773,0,0,1,1,1,1,0,1,1,6,Jyothy Labs,2024-03-31,3773
3774,1,1,1,1,1,1,1,1,1,9,Jyothy Labs,2023-09-30,3774
3775,1,1,0,1,0,1,1,1,1,7,Jyothy Labs,2023-03-31,3775
3776,1,1,0,1,0,0,1,1,1,6,Mahindra Epc Irrigation,2024,3776
3777,1,1,0,1,0,1,0,1,0,5,Mahindra Epc Irrigation,2023,3777
3778,0,0,1,0,1,0,0,0,0,2,Mahindra Epc Irrigation,2022,3778
3779,0,0,0,1,1,0,0,1,1,4,Mahindra Epc Irrigation,2021,3779
3780,0,1,0,0,1,0,1,1,1,5,Mahindra Epc Irrigation,2020,3780
3781,1,1,0,0,1,0,1,1,1,6,Mahindra Epc Irrigation,2019,3781
3782,1,1,0,1,0,0,1,0,1,5,Mahindra Epc Irrigation,2018,3782
3783,1,1,1,1,0,1,1,1,1,8,Mahindra Epc Irrigation,2024-03-31,3783
3784,0,0,0,0,1,0,0,0,0,1,Mahindra Epc Irrigation,2023-09-30,3784
3785,1,1,0,1,0,1,1,1,1,7,Mahindra Epc Irrigation,2023-03-31,3785
3786,1,0,1,1,0,0,0,0,1,4,Aptech,2024,3786
3787,1,1,0,0,0,1,0,1,1,5,Aptech,2023,3787
3788,1,1,0,0,1,0,1,1,1,6,Aptech,2022,3788
3789,1,1,0,1,1,1,0,1,1,7,Aptech,2021,3789
3790,0,0,0,0,0,0,1,0,1,2,Aptech,2020,3790
3791,1,1,0,1,1,0,1,1,1,7,Aptech,2019,3791
3792,1,1,1,1,0,0,0,0,1,5,Aptech,2024-03-31,3792
3793,0,0,1,1,1,0,0,0,1,4,Aptech,2023-09-30,3793
3794,1,1,0,1,0,1,1,1,1,7,Aptech,2023-03-31,3794
3795,1,1,1,1,1,0,1,1,1,8,Neuland Laboratories,2024,3795
3796,1,1,1,1,1,1,1,1,1,9,Neuland Laboratories,2023,3796
3797,0,1,1,1,0,0,0,1,1,5,Neuland Laboratories,2022,3797
3798,1,1,1,1,0,1,1,1,1,8,Neuland Laboratories,2021,3798
3799,1,1,1,1,0,1,1,1,1,8,Neuland Laboratories,2020,3799
3800,1,0,0,1,1,1,1,1,1,7,Neuland Laboratories,2019,3800
3801,1,1,0,1,0,0,1,1,1,6,Neuland Laboratories,2018,3801
3802,0,0,1,1,1,1,0,1,1,6,Neuland Laboratories,2024-03-31,3802
3803,0,1,0,1,1,1,1,1,1,7,Neuland Laboratories,2023-09-30,3803
3804,1,1,0,1,0,1,1,1,1,7,Neuland Laboratories,2023-03-31,3804
3805,0,1,1,0,1,1,0,1,1,6,Linde India,2024,3805
3806,1,0,1,1,1,1,0,1,1,7,Linde India,2023,3806
3807,1,0,1,1,0,1,1,1,1,7,Linde India,2021,3807
3808,0,0,1,1,0,1,0,1,1,5,Linde India,2020,3808
3809,0,1,1,1,1,0,1,1,1,7,Linde India,2019,3809
3810,1,1,1,0,1,1,1,1,1,8,Linde India,2018,3810
3811,1,1,0,1,0,1,1,1,1,7,Linde India,2017,3811
3812,0,0,1,0,1,1,0,1,1,5,Linde India,2024-03-31,3812
3813,1,1,1,0,1,1,1,1,1,8,Linde India,2023-09-30,3813
3814,0,1,1,1,1,1,0,1,1,7,Linde India,2023-03-31,3814
3815,1,1,0,1,0,1,1,1,1,7,Linde India,2022-12-31,3815
3816,0,1,0,1,1,1,1,1,1,7,Usha Martin,2024,3816
3817,1,0,1,1,1,0,1,1,1,7,Usha Martin,2023,3817
3818,1,1,1,1,1,0,1,1,1,8,Usha Martin,2022,3818
3819,0,1,1,1,1,1,1,1,1,8,Usha Martin,2021,3819
3820,1,1,1,1,1,1,0,1,0,7,Usha Martin,2020,3820
3821,1,1,1,1,1,1,1,1,1,9,Usha Martin,2019,3821
3822,1,1,0,1,0,1,1,1,1,7,Usha Martin,2018,3822
3823,0,0,0,1,1,1,0,1,1,5,Usha Martin,2024-03-31,3823
3824,0,1,0,1,1,1,1,1,1,7,Usha Martin,2023-09-30,3824
3825,1,1,0,1,0,1,1,1,1,7,Usha Martin,2023-03-31,3825
3826,0,1,1,0,1,1,0,1,1,6,Deepak Fertilisers &amp; Petrochemicals Corporation,2024,3826
3827,1,0,0,1,0,0,1,1,1,5,Deepak Fertilisers &amp; Petrochemicals Corporation,2023,3827
3828,1,1,0,1,1,1,1,1,1,8,Deepak Fertilisers &amp; Petrochemicals Corporation,2022,3828
3829,1,1,0,1,0,1,1,1,1,7,Deepak Fertilisers &amp; Petrochemicals Corporation,2021,3829
3830,0,1,0,1,0,1,1,1,1,6,Deepak Fertilisers &amp; Petrochemicals Corporation,2020,3830
3831,1,0,1,1,0,1,0,1,1,6,Deepak Fertilisers &amp; Petrochemicals Corporation,2019,3831
3832,1,1,0,1,0,0,1,0,1,5,Deepak Fertilisers &amp; Petrochemicals Corporation,2018,3832
3833,0,1,1,1,0,1,1,1,1,7,Deepak Fertilisers &amp; Petrochemicals Corporation,2024-03-31,3833
3834,0,1,1,0,1,1,0,1,1,6,Deepak Fertilisers &amp; Petrochemicals Corporation,2023-09-30,3834
3835,1,0,0,1,0,1,1,1,1,6,Deepak Fertilisers &amp; Petrochemicals Corporation,2023-03-31,3835
3836,0,1,0,0,1,1,1,1,0,5,Sequent Scientific,2024,3836
3837,0,0,0,0,0,1,0,1,0,2,Sequent Scientific,2023,3837
3838,0,0,1,0,0,0,0,1,1,3,Sequent Scientific,2022,3838
3839,1,1,1,1,1,1,1,1,1,9,Sequent Scientific,2021,3839
3840,1,1,0,1,0,1,1,1,1,7,Sequent Scientific,2020,3840
3841,1,1,0,1,0,1,1,1,1,7,Sequent Scientific,2019,3841
3842,1,1,0,1,0,1,1,1,1,7,Sequent Scientific,2018,3842
3843,1,1,0,1,1,1,1,1,0,7,Sequent Scientific,2024-03-31,3843
3844,0,1,1,0,1,1,1,1,0,6,Sequent Scientific,2023-09-30,3844
3845,1,0,0,1,0,1,0,1,0,4,Sequent Scientific,2023-03-31,3845
3846,1,1,1,0,1,1,1,1,1,8,Lumax Auto Technologies,2024,3846
3847,0,1,1,0,0,1,0,1,1,5,Lumax Auto Technologies,2023,3847
3848,1,0,1,1,0,1,1,1,1,7,Lumax Auto Technologies,2022,3848
3849,0,1,1,1,1,1,0,1,1,7,Lumax Auto Technologies,2021,3849
3850,1,0,1,1,0,1,1,1,1,7,Lumax Auto Technologies,2020,3850
3851,1,1,1,1,1,1,1,1,1,9,Lumax Auto Technologies,2019,3851
3852,1,1,0,1,0,1,1,1,1,7,Lumax Auto Technologies,2018,3852
3853,0,0,1,0,1,1,1,1,1,6,Lumax Auto Technologies,2024-03-31,3853
3854,1,1,1,0,1,1,1,1,1,8,Lumax Auto Technologies,2023-09-30,3854
3855,1,1,0,1,0,1,1,1,1,7,Lumax Auto Technologies,2023-03-31,3855
3856,1,1,0,1,0,1,1,1,1,7,UFO Moviez India,2024,3856
3857,1,1,0,0,1,1,1,1,0,6,UFO Moviez India,2023,3857
3858,1,1,0,1,1,1,1,0,0,6,UFO Moviez India,2022,3858
3859,0,0,1,0,0,1,0,0,0,2,UFO Moviez India,2021,3859
3860,0,1,1,0,0,1,0,1,1,5,UFO Moviez India,2020,3860
3861,1,0,1,1,0,1,1,1,1,7,UFO Moviez India,2019,3861
3862,1,1,0,1,0,1,1,1,1,7,UFO Moviez India,2018,3862
3863,0,0,0,1,0,1,1,1,1,5,UFO Moviez India,2024-03-31,3863
3864,1,1,0,1,1,1,1,1,1,8,UFO Moviez India,2023-09-30,3864
3865,1,1,0,1,0,1,0,1,0,5,UFO Moviez India,2023-03-31,3865
3866,1,0,0,1,0,1,0,1,1,5,Ujjivan Small Finance Bank,2024,3866
3867,1,1,0,1,0,0,1,1,1,6,Ujjivan Small Finance Bank,2023,3867
3868,0,1,1,0,1,1,0,1,0,5,Ujjivan Small Finance Bank,2022,3868
3869,0,1,0,0,1,1,0,1,1,5,Ujjivan Small Finance Bank,2021,3869
3870,1,0,1,1,1,0,1,1,1,7,Ujjivan Small Finance Bank,2020,3870
3871,0,1,1,0,0,1,1,1,1,6,Ujjivan Small Finance Bank,2019,3871
3872,1,1,0,1,0,1,1,1,1,7,Ujjivan Small Finance Bank,2018,3872
3873,1,1,0,1,1,1,0,1,1,7,Ujjivan Small Finance Bank,2024-03-31,3873
3874,0,0,0,0,0,0,0,0,1,1,Ujjivan Small Finance Bank,2023-09-30,3874
3875,1,0,0,1,0,1,1,1,1,6,Ujjivan Small Finance Bank,2023-03-31,3875
3876,1,1,1,0,0,1,0,1,1,6,Hinduja Global Solutions,2024,3876
3877,1,1,0,1,1,0,1,1,1,7,Hinduja Global Solutions,2023,3877
3878,0,1,0,1,1,1,1,1,0,6,Hinduja Global Solutions,2022,3878
3879,0,0,1,1,1,1,1,1,1,7,Hinduja Global Solutions,2024-03-31,3879
3880,1,1,1,0,0,1,1,1,1,7,Hinduja Global Solutions,2023-09-30,3880
3881,1,0,0,1,0,1,1,1,1,6,Hinduja Global Solutions,2023-03-31,3881
3882,0,0,0,0,0,1,0,1,1,3,Navkar Corporation,2024,3882
3883,1,0,1,1,1,1,1,1,1,8,Navkar Corporation,2023,3883
3884,0,1,0,0,0,1,1,1,1,5,Navkar Corporation,2022,3884
3885,1,0,1,1,0,1,0,1,1,6,Navkar Corporation,2021,3885
3886,1,0,1,0,0,1,0,1,1,5,Navkar Corporation,2020,3886
3887,1,1,0,1,0,1,1,1,1,7,Navkar Corporation,2019,3887
3888,1,1,0,0,0,1,1,1,1,6,Navkar Corporation,2024-03-31,3888
3889,0,1,1,0,0,1,0,1,1,5,Navkar Corporation,2023-09-30,3889
3890,1,1,0,1,0,1,1,1,1,7,Navkar Corporation,2023-03-31,3890
3891,0,1,0,0,1,0,0,1,1,4,Caplin Point Laboratories,2024,3891
3892,0,0,0,0,1,0,0,1,1,3,Caplin Point Laboratories,2023,3892
3893,0,1,0,0,0,1,0,1,1,4,Caplin Point Laboratories,2022,3893
3894,1,1,1,1,1,1,0,1,1,8,Caplin Point Laboratories,2021,3894
3895,0,0,0,0,0,0,0,1,1,2,Caplin Point Laboratories,2020,3895
3896,0,0,0,1,1,0,0,1,1,4,Caplin Point Laboratories,2019,3896
3897,1,1,0,1,0,0,1,1,1,6,Caplin Point Laboratories,2018,3897
3898,0,1,0,1,0,1,0,1,1,5,Caplin Point Laboratories,2024-03-31,3898
3899,0,1,0,0,1,1,1,1,1,6,Caplin Point Laboratories,2023-09-30,3899
3900,1,0,0,1,0,1,1,1,1,6,Caplin Point Laboratories,2023-03-31,3900
3901,1,1,0,0,0,1,1,1,1,6,Edelweiss Financial Services,2024,3901
3902,1,1,0,1,1,1,1,1,1,8,Edelweiss Financial Services,2023,3902
3903,0,0,0,1,1,1,0,1,1,5,Edelweiss Financial Services,2022,3903
3904,1,1,0,1,1,1,1,1,1,8,Edelweiss Financial Services,2021,3904
3905,1,0,0,0,1,1,0,1,0,4,Edelweiss Financial Services,2020,3905
3906,1,1,0,1,0,1,1,1,1,7,Edelweiss Financial Services,2019,3906
3907,1,1,0,1,0,0,1,0,1,5,Edelweiss Financial Services,2018,3907
3908,1,0,0,1,1,1,1,1,1,7,Edelweiss Financial Services,2024-03-31,3908
3909,0,1,0,0,1,1,0,1,1,5,Edelweiss Financial Services,2023-09-30,3909
3910,1,1,0,1,0,1,1,1,1,7,Edelweiss Financial Services,2023-03-31,3910
3911,0,1,1,0,0,1,0,1,1,5,TVS Electronics Merged,2024,3911
3912,1,0,1,1,0,0,0,0,1,4,TVS Electronics Merged,2023,3912
3913,1,1,1,1,1,1,1,1,1,9,TVS Electronics Merged,2022,3913
3914,0,0,1,1,1,1,1,1,1,7,TVS Electronics Merged,2021,3914
3915,0,1,0,0,0,0,0,0,1,2,TVS Electronics Merged,2020,3915
3916,1,1,1,1,1,0,1,0,1,7,TVS Electronics Merged,2019,3916
3917,1,1,0,1,1,1,1,1,1,8,TVS Electronics Merged,2018,3917
3918,0,0,0,0,0,1,0,1,1,3,TVS Electronics Merged,2024-03-31,3918
3919,1,1,1,1,0,1,0,1,1,7,TVS Electronics Merged,2023-09-30,3919
3920,1,0,0,1,0,0,1,0,1,4,TVS Electronics Merged,2023-03-31,3920
3921,0,0,1,1,1,1,1,1,1,7,Gillette India,2023,3921
3922,0,0,1,0,1,1,0,1,1,5,Gillette India,2022,3922
3923,1,0,1,0,1,1,1,1,1,7,Gillette India,2021,3923
3924,0,1,1,1,0,0,0,1,1,5,Gillette India,2020,3924
3925,1,0,1,1,1,0,1,1,1,7,Gillette India,2019,3925
3926,1,1,0,1,1,1,1,1,1,8,Gillette India,2018,3926
3927,1,1,0,1,0,1,1,1,1,7,Gillette India,2023-12-31,3927
3928,0,0,1,1,1,1,1,1,1,7,Gillette India,2023-06-30,3928
3929,1,1,0,1,0,1,1,1,1,7,Gillette India,2022-12-31,3929
3930,0,1,1,1,0,0,1,0,0,4,Asian Granito India,2024,3930
3931,0,0,0,0,1,1,0,0,0,2,Asian Granito India,2023,3931
3932,1,0,0,1,1,0,1,0,1,5,Asian Granito India,2022,3932
3933,0,0,0,1,0,0,1,1,1,4,Asian Granito India,2021,3933
3934,1,1,1,1,1,1,1,1,1,9,Asian Granito India,2020,3934
3935,0,0,1,0,1,1,0,1,1,5,Asian Granito India,2019,3935
3936,1,1,0,1,0,1,1,1,1,7,Asian Granito India,2018,3936
3937,1,0,1,1,0,0,0,0,0,3,Asian Granito India,2024-03-31,3937
3938,0,1,1,0,0,0,1,0,0,3,Asian Granito India,2023-09-30,3938
3939,1,0,0,1,0,0,0,0,0,2,Asian Granito India,2023-03-31,3939
3940,1,1,1,0,1,0,1,1,1,7,KEC International,2024,3940
3941,1,0,1,0,0,1,0,1,1,5,KEC International,2023,3941
3942,0,0,1,0,0,0,0,0,1,2,KEC International,2022,3942
3943,1,0,1,1,0,1,0,1,1,6,KEC International,2021,3943
3944,0,1,1,0,1,0,1,1,1,6,KEC International,2020,3944
3945,1,1,0,1,0,0,1,1,1,6,KEC International,2019,3945
3946,1,0,1,1,1,1,1,1,1,8,KEC International,2024-03-31,3946
3947,0,0,1,0,1,0,0,0,1,3,KEC International,2023-09-30,3947
3948,1,0,0,1,0,1,1,1,1,6,KEC International,2023-03-31,3948
3949,1,1,1,1,1,1,1,1,1,9,Eveready Industries India,2024,3949
3950,1,0,1,1,0,1,0,1,1,6,Eveready Industries India,2023,3950
3951,1,0,1,1,1,1,1,1,1,8,Eveready Industries India,2022,3951
3952,1,1,1,0,0,1,0,1,0,5,Eveready Industries India,2021,3952
3953,0,1,1,1,1,0,1,1,1,7,Eveready Industries India,2020,3953
3954,0,0,1,1,0,1,0,1,1,5,Eveready Industries India,2019,3954
3955,1,1,0,1,0,1,1,1,1,7,Eveready Industries India,2018,3955
3956,0,1,1,1,1,1,0,1,1,7,Eveready Industries India,2024-03-31,3956
3957,1,1,1,1,1,1,1,1,1,9,Eveready Industries India,2023-09-30,3957
3958,1,1,0,1,0,1,0,1,0,5,Eveready Industries India,2023-03-31,3958
3959,1,1,0,1,1,1,0,1,1,7,Metropolis Healthcare,2024,3959
3960,0,1,0,0,1,1,0,1,1,5,Metropolis Healthcare,2023,3960
3961,0,1,0,0,0,1,0,1,1,4,Metropolis Healthcare,2022,3961
3962,0,0,0,1,0,1,1,1,1,5,Metropolis Healthcare,2021,3962
3963,0,0,0,0,0,1,0,1,1,3,Metropolis Healthcare,2020,3963
3964,1,0,1,0,1,0,1,1,1,6,Metropolis Healthcare,2019,3964
3965,1,1,0,1,0,0,1,1,1,6,Metropolis Healthcare,2018,3965
3966,1,0,0,1,1,1,0,1,1,6,Metropolis Healthcare,2024-03-31,3966
3967,1,1,0,1,1,1,1,1,1,8,Metropolis Healthcare,2023-09-30,3967
3968,1,1,0,1,0,1,1,1,1,7,Metropolis Healthcare,2023-03-31,3968
3969,0,1,1,0,1,1,0,1,1,6,Hikal,2024,3969
3970,0,0,1,1,0,1,0,1,1,5,Hikal,2023,3970
3971,0,1,1,0,1,1,1,1,1,7,Hikal,2022,3971
3972,1,0,1,1,1,1,1,1,1,8,Hikal,2021,3972
3973,0,1,1,0,1,1,0,1,1,6,Hikal,2020,3973
3974,1,1,0,1,0,1,1,1,1,7,Hikal,2019,3974
3975,1,1,1,0,1,1,1,1,1,8,Hikal,2024-03-31,3975
3976,0,0,1,0,1,1,0,1,1,5,Hikal,2023-09-30,3976
3977,1,1,0,1,0,1,1,1,1,7,Hikal,2023-03-31,3977
3978,0,1,0,0,1,1,0,1,1,5,Tanla Platforms,2024,3978
3979,1,0,1,1,0,0,0,1,1,5,Tanla Platforms,2023,3979
3980,0,1,1,1,0,0,1,1,1,6,Tanla Platforms,2022,3980
3981,0,1,1,1,1,1,1,1,1,8,Tanla Platforms,2021,3981
3982,1,1,0,0,1,1,0,1,0,5,Tanla Platforms,2020,3982
3983,1,1,0,1,0,0,1,0,1,5,Tanla Platforms,2019,3983
3984,1,1,0,1,1,1,1,1,1,8,Tanla Platforms,2018,3984
3985,0,0,0,1,1,1,0,1,1,5,Tanla Platforms,2024-03-31,3985
3986,1,1,0,0,1,1,0,1,1,6,Tanla Platforms,2023-09-30,3986
3987,1,1,0,1,0,1,1,1,1,7,Tanla Platforms,2023-03-31,3987
3988,0,0,1,0,0,1,0,1,1,4,VRL Logistics,2024,3988
3989,0,0,1,1,0,1,0,1,1,5,VRL Logistics,2023,3989
3990,1,1,1,0,0,1,1,1,1,7,VRL Logistics,2022,3990
3991,0,0,1,0,1,1,0,1,1,5,VRL Logistics,2021,3991
3992,0,0,1,0,0,1,0,1,1,4,VRL Logistics,2020,3992
3993,0,1,1,1,0,1,0,1,1,6,VRL Logistics,2019,3993
3994,1,1,0,1,0,1,1,1,1,7,VRL Logistics,2018,3994
3995,0,1,1,0,0,1,0,1,1,5,VRL Logistics,2024-03-31,3995
3996,0,0,1,0,0,1,0,1,1,4,VRL Logistics,2023-09-30,3996
3997,1,1,0,1,0,1,1,1,1,7,VRL Logistics,2023-03-31,3997
3998,0,1,0,0,0,0,0,0,1,2,Godrej Industries,2024,3998
3999,0,1,0,0,0,0,1,0,1,3,Godrej Industries,2023,3999
4000,1,0,0,0,0,0,1,0,1,3,Godrej Industries,2022,4000
4001,0,0,0,1,0,0,0,0,1,2,Godrej Industries,2021,4001
4002,0,1,0,1,1,1,0,1,1,6,Godrej Industries,2020,4002
4003,1,1,0,1,0,1,1,1,1,7,Godrej Industries,2019,4003
4004,1,1,0,1,0,1,1,1,1,7,Godrej Industries,2018,4004
4005,0,1,1,0,0,0,0,0,0,2,Godrej Industries,2024-03-31,4005
4006,0,1,0,0,0,0,0,0,1,2,Godrej Industries,2023-09-30,4006
4007,1,1,0,1,0,0,1,0,1,5,Godrej Industries,2023-03-31,4007
4008,0,1,1,1,1,0,0,1,1,6,K P R Mill,2024,4008
4009,1,0,1,0,1,0,0,1,1,5,K P R Mill,2023,4009
4010,0,0,1,0,0,0,1,1,1,4,K P R Mill,2022,4010
4011,0,1,1,1,1,1,1,1,1,8,K P R Mill,2021,4011
4012,1,1,1,1,0,1,1,1,1,8,K P R Mill,2020,4012
4013,1,1,0,1,0,0,1,1,1,6,K P R Mill,2019,4013
4014,1,0,1,0,1,1,0,1,1,6,K P R Mill,2024-03-31,4014
4015,0,0,1,1,0,1,1,1,1,6,K P R Mill,2023-09-30,4015
4016,1,0,0,1,0,1,1,1,1,6,K P R Mill,2023-03-31,4016
