,stock_name,disclosure_date,piotroski_score,purpose,mean_volume,mean_close,lowest_point_1,stoploss,1st_exit,2nd_exit,3rd_exit,4th_exit,5th_exit,6th_exit,7th_exit,8th_exit,9th_exit,10th_exit
6074,De Nora India,2023-10-30,5,Quarterly-9,39130.53488372093,1618.065113866052,0.0,14.899285214333101,7.244136773823833,-2.64887704515571,-1.6853586507815814,13.015601728526981,8.214106422247008,-2.078499646007103,-1.179422985676564,18.88695884501153,0.0,0.0
6075,De Nora India,2023-05-04,8,Quarterly-03,35430.5406504065,1634.102842749619,0.0,0.0,55.491319043581456,64.61141726062763,59.34487803778525,49.34855960705107,42.873685167851185,56.56622961441757,53.18098013623488,44.747741856840896,36.47985459427436,48.068678816779745
6076,Jindal Poly Films,2024-05-29,5,Annually,171166.875,641.5968761444092,5.6380490296544306,5.6380490296544306,35.55139989112778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6077,Jindal Poly Films,2023-05-29,3,Annually,59559.01224489796,621.0946941764987,8.405184104939677,47.37045521556224,-1.813854459903549,-5.768664613163822,-6.0511399643723465,2.872730672984238,-6.126383931979453,-6.829558898676693,-1.7801773054696886,-6.919322029936141,-15.738910372380936,-17.534246049965645
6078,Jindal Poly Films,2022-05-27,7,Annually,67944.77822580645,827.7776230842836,18.781662766605137,121.39996865722156,-8.458714978906109,-6.041278902981697,-2.2018292702270457,-17.13211338176159,-21.77611176295442,-20.406430725068805,-26.23563773162153,-33.99253726270222,-48.06749229457758,-54.30252841183324
6079,Jindal Poly Films,2021-05-28,9,Annually,192138.23694779116,1028.7859462753356,10.602527958767013,10.602527958767013,0.3448595358663248,15.969132398967165,11.12344328059143,17.851759221949322,12.176465895331056,19.380405766710506,24.49344619329797,24.46416723608018,19.04070331989959,30.215587298053492
6080,Jindal Poly Films,2024-05-29,3,Quarterly-03,171166.875,641.5968761444092,5.6380490296544306,5.6380490296544306,35.55139989112778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6081,Jindal Poly Films,2023-11-14,7,Quarterly-9,79236.99378881988,596.8720505992818,2.737520128824477,5.962469003445177,1.018808777429467,4.608154296875,-5.2351135445239025,-18.793107274931426,-14.78839742726293,-19.130092130559365,10.995301632298197,0.0,0.0,0.0
6082,Jindal Poly Films,2023-05-29,3,Quarterly-03,59559.01224489796,621.0946941764987,2.1412263035125867,8.405184104939677,-1.813854459903549,-5.768664613163822,-6.0511399643723465,2.872730672984238,-6.126383931979453,-6.829558898676693,-1.7801773054696886,-6.919322029936141,-15.738910372380936,-17.534246049965645
6083,VIP Clothing,2024-05-24,3,Annually,793850.3714285714,38.10628574916294,19.23077585521144,19.23077585521144,12.847118710591717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6084,VIP Clothing,2023-05-26,9,Annually,452559.37295081967,45.03975416402348,15.204678362573098,45.71006246059039,-3.9593924120598034,-8.934013250515546,-10.152284263959391,3.756342079433693,1.218271013443845,-6.091370558375635,-6.091370558375635,-5.786798932225571,-16.040612235287117,-21.725889873988738
6085,VIP Clothing,2022-05-30,2,Annually,433284.4112903226,37.111693482245165,14.832537981107027,14.832537981107027,-7.083336512247722,-6.66666825612386,18.541669845581055,39.16667302449544,53.125,60.833326975504555,99.37499364217123,80.20833333333334,66.04166030883789,67.08332697550455
6086,VIP Clothing,2021-06-30,5,Annually,420253.3253012048,22.31746984581392,6.853585257061884,6.853585257061884,36.44314949865646,6.41399653607686,-0.2915407473626039,0.0,19.82507110295579,35.56851613500203,45.18950537833401,41.399420054787065,48.97959070188096,53.64432051064896
6087,VIP Clothing,2024-05-24,3,Quarterly-03,793850.3714285714,38.10628574916294,19.23077585521144,19.23077585521144,12.847118710591717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6088,VIP Clothing,2023-11-09,4,Quarterly-9,465514.56097560975,41.773292797367745,7.023415012369486,8.597283193367605,-5.208333333333334,7.39583174387614,-12.187496821085613,-26.041666666666668,-22.083330154418945,-22.49999841054281,-22.375003496805824,0.0,0.0,0.0
