,companyName,disclosure_date,piotroski_score,purpose
5156,DCM Shriram,2023-10-30,4,Quarterly-9
5157,DCM Shriram,2023-05-02,7,Quarterly-03
5158,VST Tillers Tractors,2024-05-09,7,Annually
5159,VST Tillers Tractors,2023-05-12,4,Annually
5160,VST Tillers Tractors,2022-05-09,7,Annually
5161,VST Tillers Tractors,2021-06-21,8,Annually
5162,VST Tillers Tractors,2024-05-09,7,Quarterly-03
5163,VST Tillers Tractors,2023-11-07,5,Quarterly-9
5164,VST Tillers Tractors,2023-05-12,6,Quarterly-03
5165,Control Print,2024-05-11,4,Annually
5166,Control Print,2023-05-02,8,Annually
5167,Control Print,2022-05-19,7,Annually
5168,Control Print,2021-04-23,5,Annually
5169,Control Print,2024-05-11,6,Quarterly-03
5170,Control Print,2023-10-21,4,Quarterly-9
5171,Control Print,2023-05-02,6,Quarterly-03
5172,Premier Polyfilm,2024-05-17,9,Annually
5173,Premier Polyfilm,2023-05-22,8,Annually
5174,Premier Polyfilm,2022-05-09,5,Annually
5175,Premier Polyfilm,2021-06-29,7,Annually
5176,Premier Polyfilm,2024-05-17,9,Quarterly-03
5177,Premier Polyfilm,2023-11-06,8,Quarterly-9
5178,Premier Polyfilm,2023-05-22,7,Quarterly-03
5179,Vivimed Labs,2022-06-03,4,Annually
5180,Vivimed Labs,2022-05-30,4,Annually
5181,Vivimed Labs,2021-06-28,7,Annually
5182,Vivimed Labs,2023-11-14,5,Quarterly-9
5183,CIE Automotive India,2023-02-22,8,Annually
5184,CIE Automotive India,2021-02-19,7,Annually
5185,CIE Automotive India,2023-07-18,7,Quarterly-6
5186,CIE Automotive India,2022-02-22,7,Quarterly-12
5187,Triveni Turbines,2024-05-16,9,Annually
5188,Triveni Turbines,2023-05-16,6,Annually
5189,Triveni Turbines,2022-05-13,7,Annually
5190,Triveni Turbines,2021-06-28,7,Annually
5191,Triveni Turbines,2024-05-16,8,Quarterly-03
5192,Triveni Turbines,2023-11-01,6,Quarterly-9
5193,Triveni Turbines,2023-05-16,7,Quarterly-03
5194,Polyplex Corporation,2024-05-17,5,Annually
5195,Polyplex Corporation,2023-05-23,7,Annually
5196,Polyplex Corporation,2022-05-25,4,Annually
5197,Polyplex Corporation,2021-05-25,8,Annually
5198,Polyplex Corporation,2024-05-17,6,Quarterly-03
5199,Polyplex Corporation,2023-11-06,8,Quarterly-9
5200,Polyplex Corporation,2023-05-23,6,Quarterly-03
5201,HIL,2024-05-07,5,Annually
5202,HIL,2023-05-15,3,Annually
5203,HIL,2022-05-06,5,Annually
5204,HIL,2021-05-14,7,Annually
5205,HIL,2024-05-07,6,Quarterly-03
5206,HIL,2023-11-01,5,Quarterly-9
5207,HIL,2023-05-15,7,Quarterly-03
5208,Apollo Micro Systems,2024-05-20,3,Annually
5209,Apollo Micro Systems,2023-05-29,6,Annually
5210,Apollo Micro Systems,2022-05-28,6,Annually
5211,Apollo Micro Systems,2021-06-29,2,Annually
5212,Apollo Micro Systems,2024-05-20,4,Quarterly-03
5213,Apollo Micro Systems,2023-11-10,1,Quarterly-9
5214,Apollo Micro Systems,2023-05-29,4,Quarterly-03
5215,Maan Aluminium,2024-05-30,7,Annually
5216,Maan Aluminium,2023-05-30,8,Annually
5217,Maan Aluminium,2022-05-20,8,Annually
5218,Maan Aluminium,2021-05-31,5,Annually
5219,Maan Aluminium,2024-05-30,6,Quarterly-03
5220,Maan Aluminium,2023-11-09,7,Quarterly-9
5221,Maan Aluminium,2023-05-30,6,Quarterly-03
5222,Lumax Industries,2024-05-24,6,Annually
5223,Lumax Industries,2023-05-27,8,Annually
5224,Lumax Industries,2022-05-24,7,Annually
5225,Lumax Industries,2022-05-13,7,Annually
5226,Lumax Industries,2021-06-11,6,Annually
5227,Lumax Industries,2024-05-24,6,Quarterly-03
5228,Lumax Industries,2023-11-07,6,Quarterly-9
5229,Lumax Industries,2023-05-27,6,Quarterly-03
5230,Ramkrishna Forgings,2024-05-02,6,Annually
5231,Ramkrishna Forgings,2023-04-28,8,Annually
5232,Ramkrishna Forgings,2022-05-03,6,Annually
5233,Ramkrishna Forgings,2021-05-15,6,Annually
5234,Ramkrishna Forgings,2024-05-02,6,Quarterly-03
5235,Ramkrishna Forgings,2023-10-19,5,Quarterly-9
5236,Ramkrishna Forgings,2023-04-28,6,Quarterly-03
5237,Nahar Spinning Mills,2024-05-29,1,Annually
5238,Nahar Spinning Mills,2023-05-30,5,Annually
5239,Nahar Spinning Mills,2022-05-25,8,Annually
5240,Nahar Spinning Mills,2021-05-31,6,Annually
5241,Nahar Spinning Mills,2024-05-29,3,Quarterly-03
5242,Nahar Spinning Mills,2023-11-08,6,Quarterly-9
5243,Nahar Spinning Mills,2023-05-30,7,Quarterly-03
5244,Genus Power Infrastructures,2024-05-29,4,Annually
5245,Genus Power Infrastructures,2023-05-23,4,Annually
5246,Genus Power Infrastructures,2022-05-12,4,Annually
5247,Genus Power Infrastructures,2021-05-28,7,Annually
5248,Genus Power Infrastructures,2024-05-29,3,Quarterly-03
5249,Genus Power Infrastructures,2023-11-09,5,Quarterly-9
5250,Genus Power Infrastructures,2023-05-23,5,Quarterly-03
5251,Crest Ventures,2024-05-24,2,Annually
5252,Crest Ventures,2023-05-27,5,Annually
5253,Crest Ventures,2022-05-26,4,Annually
5254,Crest Ventures,2021-06-26,4,Annually
5255,Crest Ventures,2024-05-24,3,Quarterly-03
5256,Crest Ventures,2023-11-10,5,Quarterly-9
5257,Crest Ventures,2023-05-27,4,Quarterly-03
5258,Axiscades Technologies,2024-05-20,7,Annually
5259,Axiscades Technologies,2023-05-25,4,Annually
5260,Axiscades Technologies,2022-05-24,6,Annually
5261,Axiscades Technologies,2021-06-11,5,Annually
5262,Axiscades Technologies,2024-05-20,5,Quarterly-03
5263,Axiscades Technologies,2023-11-08,4,Quarterly-9
5264,Axiscades Technologies,2023-05-25,7,Quarterly-03
5265,Cosmo First,2024-05-15,4,Annually
5266,Cosmo First,2023-05-29,4,Annually
5267,Cosmo First,2022-05-09,7,Annually
5268,Cosmo First,2021-05-20,8,Annually
5269,Cosmo First,2024-05-15,5,Quarterly-03
5270,Cosmo First,2023-11-08,4,Quarterly-9
5271,Cosmo First,2023-05-29,7,Quarterly-03
5272,Visaka Industries,2024-05-15,5,Annually
5273,Visaka Industries,2023-05-19,3,Annually
5274,Visaka Industries,2022-08-05,4,Annually
5275,Visaka Industries,2022-05-09,4,Annually
5276,Visaka Industries,2021-07-26,8,Annually
5277,Visaka Industries,2021-04-22,8,Annually
5278,Visaka Industries,2021-01-28,8,Annually
5279,Visaka Industries,2024-05-15,6,Quarterly-03
5280,Visaka Industries,2023-11-07,3,Quarterly-9
5281,Visaka Industries,2023-05-19,6,Quarterly-03
5282,Vascon Engineers,2024-05-21,1,Annually
5283,Vascon Engineers,2023-05-15,8,Annually
5284,Vascon Engineers,2022-05-23,7,Annually
5285,Vascon Engineers,2021-05-31,4,Annually
5286,Vascon Engineers,2024-05-21,2,Quarterly-03
5287,Vascon Engineers,2023-11-07,2,Quarterly-9
5288,Vascon Engineers,2023-05-15,7,Quarterly-03
5289,Kirloskar Brothers,2024-05-14,8,Annually
5290,Kirloskar Brothers,2023-05-11,9,Annually
5291,Kirloskar Brothers,2022-05-24,6,Annually
5292,Kirloskar Brothers,2021-05-25,7,Annually
5293,Kirloskar Brothers,2024-05-14,9,Quarterly-03
5294,Kirloskar Brothers,2023-11-07,7,Quarterly-9
5295,Kirloskar Brothers,2023-05-11,6,Quarterly-03
5296,Lux Industries,2024-05-30,6,Annually
5297,Lux Industries,2023-05-30,5,Annually
5298,Lux Industries,2022-05-30,3,Annually
5299,Lux Industries,2021-05-25,6,Annually
5300,Lux Industries,2024-05-30,8,Quarterly-03
5301,Lux Industries,2023-11-07,7,Quarterly-9
5302,Lux Industries,2023-05-30,6,Quarterly-03
5303,Aksharchem India,2024-05-29,3,Annually
5304,Aksharchem India,2023-05-30,5,Annually
5305,Aksharchem India,2022-05-20,5,Annually
5306,Aksharchem India,2021-06-11,6,Annually
5307,Aksharchem India,2024-05-29,4,Quarterly-03
5308,Aksharchem India,2023-11-07,4,Quarterly-9
5309,Aksharchem India,2023-05-30,5,Quarterly-03
5310,Rolta India,2022-09-28,5,Annually
5311,Rolta India,2021-11-01,5,Annually
5312,Rolta India,2021-11-01,5,Quarterly-03
5313,United Drilling Tools,2024-05-24,3,Annually
5314,United Drilling Tools,2023-05-29,6,Annually
5315,United Drilling Tools,2022-05-25,8,Annually
5316,United Drilling Tools,2021-06-25,3,Annually
5317,United Drilling Tools,2024-05-24,5,Quarterly-03
5318,United Drilling Tools,2023-11-10,4,Quarterly-9
5319,United Drilling Tools,2023-05-29,7,Quarterly-03
5320,Electrotherm India,2024-05-20,8,Annually
5321,Electrotherm India,2023-05-27,7,Annually
5322,Electrotherm India,2023-05-24,7,Annually
5323,Electrotherm India,2022-05-30,5,Annually
5324,Electrotherm India,2021-10-14,7,Annually
5325,Electrotherm India,2024-05-20,8,Quarterly-03
5326,Electrotherm India,2023-11-04,7,Quarterly-9
5327,Electrotherm India,2023-05-27,7,Quarterly-03
5328,Electrotherm India,2023-05-24,7,Quarterly-03
5329,Kamat Hotels India,2024-05-07,5,Annually
5330,Kamat Hotels India,2023-05-27,6,Annually
5331,Kamat Hotels India,2022-05-19,8,Annually
5332,Kamat Hotels India,2021-06-29,4,Annually
5333,Kamat Hotels India,2024-05-07,7,Quarterly-03
5334,Kamat Hotels India,2023-10-21,7,Quarterly-9
5335,Kamat Hotels India,2023-05-27,6,Quarterly-03
5336,Madras Fertilizers,2024-05-28,6,Annually
5337,Madras Fertilizers,2023-05-17,8,Annually
5338,Madras Fertilizers,2022-05-19,5,Annually
5339,Madras Fertilizers,2021-06-23,8,Annually
5340,Madras Fertilizers,2024-05-28,9,Quarterly-03
5341,Madras Fertilizers,2023-11-03,6,Quarterly-9
5342,Madras Fertilizers,2023-05-17,8,Quarterly-03
5343,Jubilant Industries,2024-05-27,7,Annually
5344,Jubilant Industries,2022-05-27,7,Annually
5345,Jubilant Industries,2021-06-18,6,Annually
5346,Jubilant Industries,2024-05-27,6,Quarterly-03
5347,Jubilant Industries,2023-11-06,6,Quarterly-9
5348,Apar Industries,2024-05-14,4,Annually
5349,Apar Industries,2023-05-08,9,Annually
5350,Apar Industries,2022-05-27,6,Annually
5351,Apar Industries,2021-05-31,8,Annually
5352,Apar Industries,2024-05-14,3,Quarterly-03
5353,Apar Industries,2023-10-26,5,Quarterly-9
5354,Apar Industries,2023-05-08,7,Quarterly-03
5355,Dynamatic Technology,2024-05-28,8,Annually
5356,Dynamatic Technology,2023-05-29,7,Annually
5357,Dynamatic Technology,2022-05-25,9,Annually
5358,Dynamatic Technology,2021-06-07,5,Annually
5359,Dynamatic Technology,2024-05-28,8,Quarterly-03
5360,Dynamatic Technology,2023-11-10,7,Quarterly-9
5361,Dynamatic Technology,2023-05-29,6,Quarterly-03
5362,Shanti Gears,2023-05-09,8,Annually
5363,Shanti Gears,2022-05-07,7,Annually
5364,Shanti Gears,2021-05-24,5,Annually
5365,Shanti Gears,2021-05-12,5,Annually
5366,Shanti Gears,2023-10-25,5,Quarterly-9
5367,Shanti Gears,2023-05-09,8,Quarterly-03
5368,Harrisons Malayalam,2024-05-24,5,Annually
5369,Harrisons Malayalam,2023-05-26,6,Annually
5370,Harrisons Malayalam,2022-05-27,7,Annually
5371,Harrisons Malayalam,2021-06-10,8,Annually
5372,Harrisons Malayalam,2024-05-24,5,Quarterly-03
5373,Harrisons Malayalam,2023-11-08,5,Quarterly-9
5374,Harrisons Malayalam,2023-05-26,6,Quarterly-03
5375,FCS Software Solutions,2024-05-24,5,Annually
5376,FCS Software Solutions,2023-05-29,6,Annually
5377,FCS Software Solutions,2023-05-26,6,Annually
5378,FCS Software Solutions,2022-05-30,5,Annually
5379,FCS Software Solutions,2024-05-24,7,Quarterly-03
5380,Entertainment Network India,2024-05-03,8,Annually
5381,Entertainment Network India,2023-05-04,5,Annually
5382,Entertainment Network India,2022-05-06,6,Annually
5383,Entertainment Network India,2021-06-15,4,Annually
5384,Entertainment Network India,2024-05-03,7,Quarterly-03
5385,Entertainment Network India,2023-11-08,5,Quarterly-9
5386,Entertainment Network India,2023-05-04,4,Quarterly-03
5387,GFL,2021-06-28,1,Annually
5388,Ashiana Housing,2024-05-28,7,Annually
5389,Ashiana Housing,2023-05-30,6,Annually
5390,Ashiana Housing,2022-05-27,2,Annually
5391,Ashiana Housing,2021-06-26,7,Annually
5392,Ashiana Housing,2024-05-28,5,Quarterly-03
5393,Ashiana Housing,2023-11-10,7,Quarterly-9
5394,Ashiana Housing,2023-05-30,7,Quarterly-03
5395,Welspun Enterprises,2024-05-21,5,Annually
5396,Welspun Enterprises,2023-05-19,5,Annually
5397,Welspun Enterprises,2022-05-12,6,Annually
5398,Welspun Enterprises,2021-06-16,3,Annually
5399,Welspun Enterprises,2024-05-21,4,Quarterly-03
5400,Welspun Enterprises,2023-11-09,3,Quarterly-9
5401,Welspun Enterprises,2023-05-19,6,Quarterly-03
5402,GTPL Hathway,2024-04-15,5,Annually
5403,GTPL Hathway,2023-04-15,5,Annually
5404,GTPL Hathway,2022-04-08,6,Annually
5405,GTPL Hathway,2021-04-16,8,Annually
5406,GTPL Hathway,2024-04-15,5,Quarterly-03
5407,GTPL Hathway,2023-10-14,7,Quarterly-9
5408,GTPL Hathway,2023-04-15,4,Quarterly-03
5409,Zuari Agro Chemicals,2024-05-25,7,Annually
5410,Zuari Agro Chemicals,2023-05-20,6,Annually
5411,Zuari Agro Chemicals,2022-05-29,8,Annually
5412,Zuari Agro Chemicals,2021-05-28,6,Annually
5413,Zuari Agro Chemicals,2021-05-22,6,Annually
5414,Zuari Agro Chemicals,2021-05-19,6,Annually
5415,Zuari Agro Chemicals,2024-05-25,6,Quarterly-03
5416,Zuari Agro Chemicals,2023-11-04,7,Quarterly-9
5417,Zuari Agro Chemicals,2023-05-20,4,Quarterly-03
5418,Navneet Education,2024-05-22,6,Annually
5419,Navneet Education,2024-05-09,6,Annually
5420,Navneet Education,2023-05-16,5,Annually
5421,Navneet Education,2022-05-18,6,Annually
5422,Navneet Education,2021-05-27,7,Annually
5423,Navneet Education,2024-05-22,8,Quarterly-03
5424,Navneet Education,2024-05-09,8,Quarterly-03
5425,Navneet Education,2023-11-06,6,Quarterly-9
5426,Navneet Education,2023-05-16,5,Quarterly-03
5427,Gokul Agro Resources,2024-05-15,5,Annually
5428,Gokul Agro Resources,2023-05-10,4,Annually
5429,Gokul Agro Resources,2022-04-28,6,Annually
5430,Gokul Agro Resources,2021-05-17,8,Annually
5431,Gokul Agro Resources,2024-05-15,6,Quarterly-03
5432,Gokul Agro Resources,2023-11-06,6,Quarterly-9
5433,Gokul Agro Resources,2023-05-10,5,Quarterly-03
5434,Excel Industries,2024-05-24,6,Annually
5435,Excel Industries,2023-05-16,6,Annually
5436,Excel Industries,2022-05-27,7,Annually
5437,Excel Industries,2021-05-28,6,Annually
5438,Excel Industries,2024-05-24,7,Quarterly-03
5439,Excel Industries,2023-11-08,5,Quarterly-9
5440,Excel Industries,2023-05-16,6,Quarterly-03
5441,Vidhi Specialty Food Ingredients,2024-05-29,7,Annually
5442,Vidhi Specialty Food Ingredients,2023-05-26,7,Annually
5443,Vidhi Specialty Food Ingredients,2022-05-12,4,Annually
5444,Vidhi Specialty Food Ingredients,2021-06-10,5,Annually
5445,Vidhi Specialty Food Ingredients,2024-05-29,8,Quarterly-03
5446,Vidhi Specialty Food Ingredients,2023-11-08,7,Quarterly-9
5447,Vidhi Specialty Food Ingredients,2023-05-26,6,Quarterly-03
5448,JHS Svendgaard Laboratories,2024-05-18,4,Annually
5449,JHS Svendgaard Laboratories,2023-05-30,4,Annually
5450,JHS Svendgaard Laboratories,2022-05-27,1,Annually
5451,JHS Svendgaard Laboratories,2022-05-24,1,Annually
5452,JHS Svendgaard Laboratories,2021-06-22,7,Annually
5453,JHS Svendgaard Laboratories,2024-05-18,3,Quarterly-03
5454,JHS Svendgaard Laboratories,2023-11-07,5,Quarterly-9
5455,JHS Svendgaard Laboratories,2023-05-30,4,Quarterly-03
5456,SIL Investments,2024-05-10,5,Annually
5457,SIL Investments,2023-05-10,7,Annually
5458,SIL Investments,2022-05-13,3,Annually
5459,SIL Investments,2024-05-10,5,Quarterly-03
5460,SIL Investments,2023-11-10,6,Quarterly-9
5461,SIL Investments,2023-05-10,7,Quarterly-03
5462,GSS Infotech,2024-05-30,3,Annually
5463,GSS Infotech,2023-05-30,6,Annually
5464,GSS Infotech,2022-05-23,6,Annually
5465,GSS Infotech,2021-06-09,4,Annually
5466,GSS Infotech,2024-05-30,4,Quarterly-03
5467,GSS Infotech,2023-11-13,6,Quarterly-9
5468,GSS Infotech,2023-05-30,5,Quarterly-03
5469,Prakash Pipes,2024-05-24,5,Annually
5470,Prakash Pipes,2023-05-23,6,Annually
5471,Prakash Pipes,2022-05-09,8,Annually
5472,Prakash Pipes,2021-05-17,5,Annually
5473,Prakash Pipes,2024-05-24,4,Quarterly-03
5474,Prakash Pipes,2023-11-09,4,Quarterly-9
5475,Prakash Pipes,2023-05-23,7,Quarterly-03
5476,Aries Agro,2024-05-29,8,Annually
5477,Aries Agro,2023-05-23,8,Annually
5478,Aries Agro,2022-05-25,6,Annually
5479,Aries Agro,2021-06-29,8,Annually
5480,Aries Agro,2021-05-28,8,Annually
5481,Aries Agro,2024-05-29,4,Quarterly-03
5482,Aries Agro,2023-11-08,8,Quarterly-9
5483,Aries Agro,2023-05-23,4,Quarterly-03
5484,Infibeam Avenues,2024-05-16,4,Annually
5485,Infibeam Avenues,2023-05-25,7,Annually
5486,Infibeam Avenues,2022-05-09,6,Annually
5487,Infibeam Avenues,2021-05-27,4,Annually
5488,Infibeam Avenues,2024-05-16,4,Quarterly-03
5489,Infibeam Avenues,2023-11-02,7,Quarterly-9
5490,Infibeam Avenues,2023-05-25,6,Quarterly-03
5491,Zuari Industries,2024-05-29,5,Annually
5492,Zuari Industries,2023-05-25,5,Annually
5493,Zuari Industries,2022-05-30,6,Annually
5494,Zuari Industries,2021-06-04,7,Annually
5495,Zuari Industries,2021-05-25,7,Annually
5496,Zuari Industries,2024-05-29,7,Quarterly-03
5497,Zuari Industries,2023-11-10,4,Quarterly-9
5498,Zuari Industries,2023-05-25,7,Quarterly-03
5499,Timken India,2024-05-09,5,Annually
5500,Timken India,2023-05-17,7,Annually
5501,Timken India,2024-05-09,7,Quarterly-03
5502,Timken India,2023-11-10,6,Quarterly-9
5503,Timken India,2023-05-17,7,Quarterly-03
5504,Career Point,2024-05-27,5,Annually
5505,Career Point,2023-05-29,7,Annually
5506,Career Point,2022-05-28,8,Annually
5507,Career Point,2021-06-28,5,Annually
5508,Career Point,2024-05-27,5,Quarterly-03
5509,Career Point,2023-11-08,3,Quarterly-9
5510,Career Point,2023-05-29,5,Quarterly-03
5511,IG Petrochemicals,2024-05-22,3,Annually
5512,IG Petrochemicals,2023-05-18,5,Annually
5513,IG Petrochemicals,2022-05-20,6,Annually
5514,IG Petrochemicals,2021-05-24,7,Annually
5515,IG Petrochemicals,2024-05-22,6,Quarterly-03
5516,IG Petrochemicals,2023-11-03,4,Quarterly-9
5517,IG Petrochemicals,2023-05-18,7,Quarterly-03
5518,Cineline India,2024-05-22,5,Annually
5519,Cineline India,2023-05-30,6,Annually
5520,Cineline India,2022-05-27,3,Annually
5521,Cineline India,2021-06-10,3,Annually
5522,Cineline India,2024-05-22,2,Quarterly-03
5523,Cineline India,2023-11-07,9,Quarterly-9
5524,Cineline India,2023-05-30,4,Quarterly-03
5525,Semac Consultants,2024-05-28,3,Annually
5526,Semac Consultants,2023-08-29,5,Annually
5527,Semac Consultants,2023-05-24,5,Annually
5528,Semac Consultants,2022-05-24,7,Annually
5529,Semac Consultants,2021-06-18,4,Annually
5530,Semac Consultants,2024-05-28,3,Quarterly-03
5531,Semac Consultants,2023-10-25,4,Quarterly-9
5532,Semac Consultants,2023-08-29,7,Quarterly-03
5533,Semac Consultants,2023-05-24,7,Quarterly-03
5534,Shriram Epc,2023-05-25,6,Annually
5535,Shriram Epc,2022-06-24,4,Annually
5536,Shriram Epc,2022-05-30,4,Annually
5537,Shriram Epc,2021-06-29,2,Annually
5538,Shriram Epc,2023-11-09,4,Quarterly-9
5539,Shriram Epc,2023-05-25,4,Quarterly-03
5540,DB Corp,2024-05-22,6,Annually
5541,DB Corp,2023-05-19,6,Annually
5542,DB Corp,2022-05-13,6,Annually
5543,DB Corp,2021-06-17,5,Annually
5544,DB Corp,2024-05-22,7,Quarterly-03
5545,DB Corp,2023-10-26,7,Quarterly-9
5546,DB Corp,2023-05-19,7,Quarterly-03
5547,Mep Infrastructure Developers,2023-05-30,5,Annually
5548,Mep Infrastructure Developers,2023-05-29,5,Annually
5549,Mep Infrastructure Developers,2021-06-30,5,Annually
5550,Mep Infrastructure Developers,2021-06-29,5,Annually
5551,Mep Infrastructure Developers,2020-07-31,5,Annually
5552,Mep Infrastructure Developers,2020-07-30,5,Annually
5553,Mep Infrastructure Developers,2023-11-09,7,Quarterly-9
5554,Mep Infrastructure Developers,2023-05-30,5,Quarterly-03
5555,Mep Infrastructure Developers,2023-05-29,5,Quarterly-03
5556,GM Breweries,2024-04-04,6,Annually
5557,GM Breweries,2023-04-06,5,Annually
5558,GM Breweries,2022-04-12,7,Annually
5559,GM Breweries,2021-04-06,6,Annually
5560,GM Breweries,2024-04-04,7,Quarterly-03
5561,GM Breweries,2023-10-10,6,Quarterly-9
5562,GM Breweries,2023-04-06,8,Quarterly-03
5563,Omaxe,2024-05-28,6,Annually
5564,Omaxe,2023-05-26,4,Annually
5565,Omaxe,2022-05-30,7,Annually
5566,Omaxe,2021-06-29,4,Annually
5567,Omaxe,2024-05-28,5,Quarterly-03
5568,Omaxe,2023-11-09,6,Quarterly-9
5569,Omaxe,2023-05-26,4,Quarterly-03
5570,SPML Infra,2023-05-30,6,Annually
5571,SPML Infra,2022-05-28,5,Annually
5572,SPML Infra,2021-06-29,3,Annually
5573,SPML Infra,2023-11-14,3,Quarterly-9
5574,SPML Infra,2023-05-30,7,Quarterly-03
5575,Schaeffler India,2023-02-16,5,Annually
5576,Schaeffler India,2022-02-16,7,Annually
5577,Schaeffler India,2021-02-16,7,Annually
5578,Schaeffler India,2023-07-26,6,Quarterly-6
5579,Compuage Infocom,2022-05-16,8,Annually
5580,Compuage Infocom,2021-05-29,2,Annually
5581,Compuage Infocom,2022-11-14,5,Quarterly-9
5582,Compuage Infocom,2022-05-16,6,Quarterly-03
5583,Satia Industries,2024-05-27,8,Annually
5584,Satia Industries,2023-04-28,8,Annually
5585,Satia Industries,2022-05-27,6,Annually
5586,Satia Industries,2021-05-10,5,Annually
5587,Satia Industries,2024-05-27,8,Quarterly-03
5588,Satia Industries,2023-11-03,5,Quarterly-9
5589,Satia Industries,2023-04-28,7,Quarterly-03
5590,Technocraft Industries India,2024-05-29,6,Annually
5591,Technocraft Industries India,2023-05-29,5,Annually
5592,Technocraft Industries India,2022-05-27,7,Annually
5593,Technocraft Industries India,2021-06-25,8,Annually
5594,Technocraft Industries India,2024-05-29,6,Quarterly-03
5595,Technocraft Industries India,2023-11-10,6,Quarterly-9
5596,Technocraft Industries India,2023-05-29,6,Quarterly-03
5597,Munjal Showa,2023-05-30,7,Annually
5598,Munjal Showa,2023-05-26,7,Annually
5599,Munjal Showa,2022-05-30,6,Annually
5600,Munjal Showa,2021-06-23,3,Annually
5601,Munjal Showa,2023-11-08,5,Quarterly-9
5602,Munjal Showa,2023-05-30,7,Quarterly-03
5603,Munjal Showa,2023-05-26,7,Quarterly-03
5604,Sterling Tools,2024-05-10,9,Annually
5605,Sterling Tools,2023-05-08,7,Annually
5606,Sterling Tools,2022-05-18,5,Annually
