,stockLink,stockName,stockSymbol
712,https://www.livemint.com/market/market-stats/stocks-orient-paper-industries-share-price-nse-bse-s0003734,Orient Paper &amp; Industries,ORIENTPPR
713,https://www.livemint.com/market/market-stats/stocks-godawari-power-and-ispat-share-price-nse-bse-s0003735,Godawari Power And Ispat,GPIL
714,https://www.livemint.com/market/market-stats/stocks-lovable-lingerie-share-price-nse-bse-s0003736,Lovable Lingerie,LOVABLE
715,https://www.livemint.com/market/market-stats/stocks-automotive-axles-share-price-nse-bse-s0003737,Automotive Axles,AUTOAXLES
716,https://www.livemint.com/market/market-stats/stocks-donear-industries-share-price-nse-bse-s0003738,Donear Industries,DONEAR
717,https://www.livemint.com/market/market-stats/stocks-voltamp-transformers-share-price-nse-bse-s0003739,Voltamp Transformers,VOLTAMP
718,https://www.livemint.com/market/market-stats/stocks-refex-industries-share-price-nse-bse-s0003740,Refex Industries,REFEX
719,https://www.livemint.com/market/market-stats/stocks-paisalo-digital-share-price-nse-bse-s0003741,Paisalo Digital,PAISALO
720,https://www.livemint.com/market/market-stats/stocks-nelco-share-price-nse-bse-s0003742,NELCO,NELCO
721,https://www.livemint.com/market/market-stats/stocks-j-kumar-infraprojects-share-price-nse-bse-s0003743,J Kumar Infraprojects,JKIL
722,https://www.livemint.com/market/market-stats/stocks-heritage-foods-share-price-nse-bse-s0003744,Heritage Foods,HERITGFOOD
723,https://www.livemint.com/market/market-stats/stocks-gufic-biosciences-share-price-nse-bse-s0003745,Gufic Biosciences,GUFICBIO
724,https://www.livemint.com/market/market-stats/stocks-biofil-chemicals-pharma-share-price-nse-bse-s0003746,Biofil Chemicals &amp; Pharma,BIOFILCHEM
725,https://www.livemint.com/market/market-stats/stocks-atul-auto-share-price-nse-bse-s0003747,Atul Auto,ATULAUTO
726,https://www.livemint.com/market/market-stats/stocks-speciality-restaurants-share-price-nse-bse-s0003748,Speciality Restaurants,SPECIALITY
727,https://www.livemint.com/market/market-stats/stocks-vaibhav-global-share-price-nse-bse-s0003749,Vaibhav Global,VAIBHAVGBL
728,https://www.livemint.com/market/market-stats/stocks-solara-active-pharma-sciences-share-price-nse-bse-s0003750,Solara Active Pharma Sciences,SOLARA
729,https://www.livemint.com/market/market-stats/stocks-shree-digvijay-cement-company-share-price-nse-bse-s0003751,Shree Digvijay Cement Company,SHREDIGCEM
730,https://www.livemint.com/market/market-stats/stocks-cera-sanitaryware-share-price-nse-bse-s0003752,Cera Sanitaryware,CERA
731,https://www.livemint.com/market/market-stats/stocks-tamil-nadu-newsprint-papers-share-price-nse-bse-s0003753,Tamil Nadu Newsprint &amp; Papers,TNPL
732,https://www.livemint.com/market/market-stats/stocks-greenpanel-industries-share-price-nse-bse-s0003754,Greenpanel Industries,GREENPANEL
733,https://www.livemint.com/market/market-stats/stocks-liberty-shoes-share-price-nse-bse-s0003755,Liberty Shoes,LIBERTSHOE
734,https://www.livemint.com/market/market-stats/stocks-cerebra-integrated-tech-share-price-nse-bse-s0003756,Cerebra Integrated Tech,CEREBRAINT
735,https://www.livemint.com/market/market-stats/stocks-bharat-gears-share-price-nse-bse-s0003757,Bharat Gears,BHARATGEAR
736,https://www.livemint.com/market/market-stats/stocks-ndl-ventures-share-price-nse-bse-s0003758,NDL Ventures,NDLVENTURE
737,https://www.livemint.com/market/market-stats/stocks-heidelberg-cement-india-share-price-nse-bse-s0003759,Heidelberg Cement India,HEIDELBERG
738,https://www.livemint.com/market/market-stats/stocks-indoco-remedies-share-price-nse-bse-s0003760,Indoco Remedies,INDOCO
739,https://www.livemint.com/market/market-stats/stocks-bgr-energy-systems-share-price-nse-bse-s0003761,BGR Energy Systems,BGRENERGY
740,https://www.livemint.com/market/market-stats/stocks-sintex-industries-share-price-nse-bse-s0003762,Sintex Industries,Sintex Industries
741,https://www.livemint.com/market/market-stats/stocks-dynemic-products-share-price-nse-bse-s0003765,Dynemic Products,DYNPRO
742,https://www.livemint.com/market/market-stats/stocks-nr-agarwal-industries-share-price-nse-bse-s0003766,NR Agarwal Industries,NRAIL
743,https://www.livemint.com/market/market-stats/stocks-southern-petrochemicals-industries-corp-share-price-nse-bse-s0003767,Southern Petrochemicals Industries Corp,SPIC
744,https://www.livemint.com/market/market-stats/stocks-vishal-fabrics-share-price-nse-bse-s0003768,Vishal Fabrics,Vishal Fabrics
745,https://www.livemint.com/market/market-stats/stocks-den-networks-share-price-nse-bse-s0003769,DEN Networks,DEN
746,https://www.livemint.com/market/market-stats/stocks-vinyl-chemicals-india-share-price-nse-bse-s0003770,Vinyl Chemicals India,VINYLINDIA
747,https://www.livemint.com/market/market-stats/stocks-dcw-share-price-nse-bse-s0003771,DCW,DCW
748,https://www.livemint.com/market/market-stats/stocks-mayur-uniquoters-share-price-nse-bse-s0003772,Mayur Uniquoters,MAYURUNIQ
749,https://www.livemint.com/market/market-stats/stocks-rswm-share-price-nse-bse-s0003773,RSWM,RSWM
750,https://www.livemint.com/market/market-stats/stocks-time-technoplast-share-price-nse-bse-s0003774,Time Technoplast,TIMETECHNO
751,https://www.livemint.com/market/market-stats/stocks-aster-dm-healthcare-share-price-nse-bse-s0003775,Aster DM Healthcare,ASTERDM
752,https://www.livemint.com/market/market-stats/stocks-siti-networks-share-price-nse-bse-s0003776,Siti Networks,SITINET
753,https://www.livemint.com/market/market-stats/stocks-uttam-sugar-mills-share-price-nse-bse-s0003777,Uttam Sugar Mills,UTTAMSUGAR
754,https://www.livemint.com/market/market-stats/stocks-brigade-enterprises-share-price-nse-bse-s0003778,Brigade Enterprises,BRIGADE
755,https://www.livemint.com/market/market-stats/stocks-dhanuka-agritech-share-price-nse-bse-s0003779,Dhanuka Agritech,DHANUKA
756,https://www.livemint.com/market/market-stats/stocks-tourism-finance-corp-of-india-share-price-nse-bse-s0003780,Tourism Finance Corp Of India,TFCILTD
757,https://www.livemint.com/market/market-stats/stocks-the-kcp-share-price-nse-bse-s0003781,THE KCP,KCP
758,https://www.livemint.com/market/market-stats/stocks-rane-brake-linings-share-price-nse-bse-s0003782,Rane Brake Linings,RBL
759,https://www.livemint.com/market/market-stats/stocks-prakash-industries-share-price-nse-bse-s0003783,Prakash Industries,PRAKASH
760,https://www.livemint.com/market/market-stats/stocks-rico-auto-industries-share-price-nse-bse-s0003784,Rico Auto Industries,RICOAUTO
761,https://www.livemint.com/market/market-stats/stocks-shemaroo-entertainment-share-price-nse-bse-s0003785,Shemaroo Entertainment,SHEMAROO
762,https://www.livemint.com/market/market-stats/stocks-orient-green-power-company-share-price-nse-bse-s0003786,Orient Green Power Company,GREENPOWER
763,https://www.livemint.com/market/market-stats/stocks-redington-india-share-price-nse-bse-s0003787,Redington India,REDINGTON
764,https://www.livemint.com/market/market-stats/stocks-xelpmoc-design-tech-share-price-nse-bse-s0003788,Xelpmoc Design &amp; Tech,XELPMOC
765,https://www.livemint.com/market/market-stats/stocks-d-b-realty-share-price-nse-bse-s0003789,D B Realty,DBREALTY
766,https://www.livemint.com/market/market-stats/stocks-jsw-holdings-share-price-nse-bse-s0003790,JSW Holdings,JSWHL
767,https://www.livemint.com/market/market-stats/stocks-prism-johnson-share-price-nse-bse-s0003791,Prism Johnson,PRSMJOHNSN
768,https://www.livemint.com/market/market-stats/stocks-nelcast-share-price-nse-bse-s0003792,Nelcast,NELCAST
769,https://www.livemint.com/market/market-stats/stocks-maharashtra-seamless-share-price-nse-bse-s0003793,Maharashtra Seamless,MAHSEAMLES
770,https://www.livemint.com/market/market-stats/stocks-patel-engineering-share-price-nse-bse-s0003794,Patel Engineering,PATELENG
771,https://www.livemint.com/market/market-stats/stocks-century-enka-share-price-nse-bse-s0003795,Century Enka,CENTENKA
772,https://www.livemint.com/market/market-stats/stocks-orient-electric-share-price-nse-bse-s0003796,Orient Electric,ORIENTELEC
773,https://www.livemint.com/market/market-stats/stocks-associated-alcohols-breweries-share-price-nse-bse-s0003797,Associated Alcohols Breweries,ASALCBR
774,https://www.livemint.com/market/market-stats/stocks-seshasayee-paper-boards-share-price-nse-bse-s0003798,Seshasayee Paper &amp; Boards,SESHAPAPER
775,https://www.livemint.com/market/market-stats/stocks-murudeshwar-ceramics-share-price-nse-bse-s0003799,Murudeshwar Ceramics,MURUDCERA
776,https://www.livemint.com/market/market-stats/stocks-sharda-motor-industries-share-price-nse-bse-s0003800,Sharda Motor Industries,SHARDAMOTR
777,https://www.livemint.com/market/market-stats/stocks-datamatics-global-services-share-price-nse-bse-s0003801,Datamatics Global Services,DATAMATICS
778,https://www.livemint.com/market/market-stats/stocks-bharat-road-network-share-price-nse-bse-s0003802,Bharat Road Network,BRNL
779,https://www.livemint.com/market/market-stats/stocks-irb-invit-fund-unt-share-price-nse-bse-s0003803,IRB Invit Fund Unt,IRBINVIT
780,https://www.livemint.com/market/market-stats/stocks-eros-international-media-share-price-nse-bse-s0003804,Eros International Media,EROSMEDIA
781,https://www.livemint.com/market/market-stats/stocks-tube-investments-of-india-share-price-nse-bse-s0003805,Tube Investments Of India,TIINDIA
782,https://www.livemint.com/market/market-stats/stocks-shalby-share-price-nse-bse-s0003806,Shalby,SHALBY
783,https://www.livemint.com/market/market-stats/stocks-mm-forgings-share-price-nse-bse-s0003807,MM Forgings,MMFL
784,https://www.livemint.com/market/market-stats/stocks-anant-raj-share-price-nse-bse-s0003808,Anant Raj,ANANTRAJ
785,https://www.livemint.com/market/market-stats/stocks-indo-rama-synthetics-india-share-price-nse-bse-s0003809,Indo Rama Synthetics India,INDORAMA
786,https://www.livemint.com/market/market-stats/stocks-ptc-india-financial-services-share-price-nse-bse-s0003810,PTC India Financial Services,PFS
787,https://www.livemint.com/market/market-stats/stocks-capacit'e-infraprojects-share-price-nse-bse-s0003811,Capacit'E Infraprojects,CAPACITE
788,https://www.livemint.com/market/market-stats/stocks-mangalam-cement-share-price-nse-bse-s0003812,Mangalam Cement,MANGLMCEM
789,https://www.livemint.com/market/market-stats/stocks-akzo-nobel-india-share-price-nse-bse-s0003813,Akzo Nobel India,AKZOINDIA
790,https://www.livemint.com/market/market-stats/stocks-hpl-electric-power-share-price-nse-bse-s0003814,HPL Electric &amp; Power,HPL
791,https://www.livemint.com/market/market-stats/stocks-rane-madras-share-price-nse-bse-s0003815,Rane Madras,RML
792,https://www.livemint.com/market/market-stats/stocks-selan-exploration-technology-share-price-nse-bse-s0003816,Selan Exploration Technology,SELAN
793,https://www.livemint.com/market/market-stats/stocks-arman-financial-services-share-price-nse-bse-s0003817,Arman Financial Services,ARMANFIN
794,https://www.livemint.com/market/market-stats/stocks-3m-india-share-price-nse-bse-s0003818,3M India,3MINDIA
795,https://www.livemint.com/market/market-stats/stocks-cupid-share-price-nse-bse-s0003819,Cupid,CUPID
796,https://www.livemint.com/market/market-stats/stocks-sarla-performance-fibers-share-price-nse-bse-s0003820,Sarla Performance Fibers,SARLAPOLY
797,https://www.livemint.com/market/market-stats/stocks-elecon-engineering-company-share-price-nse-bse-s0003821,Elecon Engineering Company,ELECON
798,https://www.livemint.com/market/market-stats/stocks-lloyds-engineering-works-share-price-nse-bse-s0003822,Lloyds Engineering Works,LLOYDSENGG
799,https://www.livemint.com/market/market-stats/stocks-jayshree-tea-industries-share-price-nse-bse-s0003823,Jayshree Tea &amp; Industries,JAYSREETEA
800,https://www.livemint.com/market/market-stats/stocks-aarvee-denims-exports-share-price-nse-bse-s0003824,Aarvee Denims &amp; Exports,AARVEEDEN
801,https://www.livemint.com/market/market-stats/stocks-ador-welding-share-price-nse-bse-s0003825,Ador Welding,ADORWELD
802,https://www.livemint.com/market/market-stats/stocks-ashapura-minechem-share-price-nse-bse-s0003826,Ashapura Minechem,ASHAPURMIN
803,https://www.livemint.com/market/market-stats/stocks-johnson-controls-hitachi-air-conditioning-india-share-price-nse-bse-s0003827,Johnson Controls Hitachi Air Conditioning India,JCHAC
804,https://www.livemint.com/market/market-stats/stocks-suprajit-engineering-share-price-nse-bse-s0003828,Suprajit Engineering,SUPRAJIT
805,https://www.livemint.com/market/market-stats/stocks-mcdowell-holdings-share-price-nse-bse-s0003829,Mcdowell Holdings,MCDHOLDING
806,https://www.livemint.com/market/market-stats/stocks-privi-speciality-chemicals-share-price-nse-bse-s0003830,Privi Speciality Chemicals,PRIVISCL
807,https://www.livemint.com/market/market-stats/stocks-eih-associated-hotels-share-price-nse-bse-s0003831,EIH Associated Hotels,EIHAHOTELS
808,https://www.livemint.com/market/market-stats/stocks-vimta-labs-share-price-nse-bse-s0003832,Vimta Labs,VIMTALABS
809,https://www.livemint.com/market/market-stats/stocks-lambodhara-textiles-share-price-nse-bse-s0003833,Lambodhara Textiles,LAMBODHARA
810,https://www.livemint.com/market/market-stats/stocks-kirloskar-oil-engines-share-price-nse-bse-s0003834,Kirloskar Oil Engines,KIRLOSENG
811,https://www.livemint.com/market/market-stats/stocks-srei-infrastructure-finance-share-price-nse-bse-s0003835,SREI Infrastructure Finance,SREI Infrastructure Finance
812,https://www.livemint.com/market/market-stats/stocks-balaji-telefilms-share-price-nse-bse-s0003836,Balaji Telefilms,BALAJITELE
813,https://www.livemint.com/market/market-stats/stocks-pokarna-share-price-nse-bse-s0003837,Pokarna,POKARNA
814,https://www.livemint.com/market/market-stats/stocks-crisil-share-price-nse-bse-s0003838,CRISIL,CRISIL
815,https://www.livemint.com/market/market-stats/stocks-ratnamani-metals-tubes-share-price-nse-bse-s0003839,Ratnamani Metals &amp; Tubes,RATNAMANI
816,https://www.livemint.com/market/market-stats/stocks-agi-greenpac-share-price-nse-bse-s0003840,AGI Greenpac,AGI
817,https://www.livemint.com/market/market-stats/stocks-bharat-bijlee-share-price-nse-bse-s0003841,BHARAT BIJLEE,BBL
818,https://www.livemint.com/market/market-stats/stocks-k-m-sugars-mills-share-price-nse-bse-s0003842,K M Sugars Mills,KMSUGAR
819,https://www.livemint.com/market/market-stats/stocks-smartlink-holdings-share-price-nse-bse-s0003843,Smartlink Holdings,SMARTLINK
820,https://www.livemint.com/market/market-stats/stocks-mangalam-drugs-organics-share-price-nse-bse-s0003844,Mangalam Drugs &amp; Organics,MANGALAM
821,https://www.livemint.com/market/market-stats/stocks-gulf-oil-lubricants-india-share-price-nse-bse-s0003845,Gulf Oil Lubricants India,GULFOILLUB
822,https://www.livemint.com/market/market-stats/stocks-styrenix-performance-materials-share-price-nse-bse-s0003846,Styrenix Performance Materials,STYRENIX
823,https://www.livemint.com/market/market-stats/stocks-sadbhav-infrastructure-project-share-price-nse-bse-s0003847,Sadbhav Infrastructure Project,SADBHIN
824,https://www.livemint.com/market/market-stats/stocks-uniphos-enterprises-share-price-nse-bse-s0003848,Uniphos Enterprises,UNIENTER
825,https://www.livemint.com/market/market-stats/stocks-bannari-amman-spinning-mills-share-price-nse-bse-s0003849,Bannari Amman Spinning Mills,BASML
826,https://www.livemint.com/market/market-stats/stocks-bharat-rasayan-share-price-nse-bse-s0003850,Bharat Rasayan,BHARATRAS
827,https://www.livemint.com/market/market-stats/stocks-pnb-gilts-share-price-nse-bse-s0003851,PNB Gilts,PNBGILTS
828,https://www.livemint.com/market/market-stats/stocks-tarmat-share-price-nse-bse-s0003852,Tarmat,TARMAT
829,https://www.livemint.com/market/market-stats/stocks-precision-camshafts-share-price-nse-bse-s0003853,Precision Camshafts,PRECAM
830,https://www.livemint.com/market/market-stats/stocks-tide-water-oil-india-share-price-nse-bse-s0003854,Tide Water Oil India,TIDEWATER
831,https://www.livemint.com/market/market-stats/stocks-welspun-invest-commercial-share-price-nse-bse-s0003855,Welspun Invest &amp; Commercial,WELINV
832,https://www.livemint.com/market/market-stats/stocks-kingfa-science-technology-in-share-price-nse-bse-s0003856,Kingfa Science &amp; Technology (In),KINGFA
833,https://www.livemint.com/market/market-stats/stocks-rane-engine-valves-share-price-nse-bse-s0003857,Rane Engine Valves,RANEENGINE
834,https://www.livemint.com/market/market-stats/stocks-sanwaria-consumer-share-price-nse-bse-s0003858,Sanwaria Consumer,SANWARIA
835,https://www.livemint.com/market/market-stats/stocks-ugar-sugar-works-share-price-nse-bse-s0003859,Ugar Sugar Works,UGARSUGAR
